,name,port_id,lat_port,lon_port,iso2,area,h3_5,h3_5_int
96,TORNIO,43827439,65.7667,24.1448,fi,baltic,8508c283fffffff,599132854940598271
576,TORNIO,43827439,65.7667,24.1448,fi,baltic,8508c28bfffffff,599132854940598271
577,TORNIO,43827439,65.7667,24.1448,fi,baltic,8508c29bfffffff,599132854940598271
578,TORNIO,43827439,65.7667,24.1448,fi,baltic,8508c293fffffff,599132854940598271
579,TORNIO,43827439,65.7667,24.1448,fi,baltic,8508c28ffffffff,599132854940598271
580,TORNIO,43827439,65.7667,24.1448,fi,baltic,8508c297fffffff,599132854940598271
581,TORNIO,43827439,65.7667,24.1448,fi,baltic,8508c287fffffff,599132854940598271
97,TRELLEBORG,782598,55.36668574,13.167417,se,baltic,851f0507fffffff,599524453952520191
582,TRELLEBORG,782598,55.36668574,13.167417,se,baltic,851f050ffffffff,599524453952520191
583,TRELLEBORG,782598,55.36668574,13.167417,se,baltic,851f0503fffffff,599524453952520191
584,TRELLEBORG,782598,55.36668574,13.167417,se,baltic,851f053bfffffff,599524453952520191
585,TRELLEBORG,782598,55.36668574,13.167417,se,baltic,851f05abfffffff,599524453952520191
586,TRELLEBORG,782598,55.36668574,13.167417,se,baltic,851f0517fffffff,599524453952520191
587,TRELLEBORG,782598,55.36668574,13.167417,se,baltic,851f0533fffffff,599524453952520191
98,TROLLHÄTTAN,8092,58.284213,12.28358237,se,baltic,8508b41bfffffff,599131864950636543
588,TROLLHÄTTAN,8092,58.284213,12.28358237,se,baltic,8508b4cffffffff,599131864950636543
589,TROLLHÄTTAN,8092,58.284213,12.28358237,se,baltic,8508b413fffffff,599131864950636543
590,TROLLHÄTTAN,8092,58.284213,12.28358237,se,baltic,8508b4c7fffffff,599131864950636543
591,TROLLHÄTTAN,8092,58.284213,12.28358237,se,baltic,8508b40bfffffff,599131864950636543
592,TROLLHÄTTAN,8092,58.284213,12.28358237,se,baltic,8508b457fffffff,599131864950636543
593,TROLLHÄTTAN,8092,58.284213,12.28358237,se,baltic,8508b403fffffff,599131864950636543
100,TURKU/ÅBO,847432,60.4517,22.253,fi,baltic,85089d07fffffff,599130279033962495
600,TURKU/ÅBO,847432,60.4517,22.253,fi,baltic,85089d33fffffff,599130279033962495
601,TURKU/ÅBO,847432,60.4517,22.253,fi,baltic,85089d03fffffff,599130279033962495
602,TURKU/ÅBO,847432,60.4517,22.253,fi,baltic,85089d0ffffffff,599130279033962495
603,TURKU/ÅBO,847432,60.4517,22.253,fi,baltic,85089d17fffffff,599130279033962495
604,TURKU/ÅBO,847432,60.4517,22.253,fi,baltic,85089dabfffffff,599130279033962495
605,TURKU/ÅBO,847432,60.4517,22.253,fi,baltic,85089d3bfffffff,599130279033962495
101,UDDEVALLA,4215,58.3555,11.9334,se,baltic,8508b48bfffffff,599131895015407615
606,UDDEVALLA,4215,58.3555,11.9334,se,baltic,8508b413fffffff,599131895015407615
607,UDDEVALLA,4215,58.3555,11.9334,se,baltic,8508b4d7fffffff,599131895015407615
608,UDDEVALLA,4215,58.3555,11.9334,se,baltic,8508b49bfffffff,599131895015407615
609,UDDEVALLA,4215,58.3555,11.9334,se,baltic,8508b4c7fffffff,599131895015407615
610,UDDEVALLA,4215,58.3555,11.9334,se,baltic,8508b483fffffff,599131895015407615
611,UDDEVALLA,4215,58.3555,11.9334,se,baltic,8508b48ffffffff,599131895015407615
1,UST-LUGA,8214872,59.683,28.434,ru,baltic,85113103fffffff,599281185931132927
6,UST-LUGA,8214872,59.683,28.434,ru,baltic,8511310bfffffff,599281185931132927
7,UST-LUGA,8214872,59.683,28.434,ru,baltic,85113113fffffff,599281185931132927
8,UST-LUGA,8214872,59.683,28.434,ru,baltic,8511310ffffffff,599281185931132927
9,UST-LUGA,8214872,59.683,28.434,ru,baltic,85113107fffffff,599281185931132927
10,UST-LUGA,8214872,59.683,28.434,ru,baltic,8511311bfffffff,599281185931132927
11,UST-LUGA,8214872,59.683,28.434,ru,baltic,85113117fffffff,599281185931132927
102,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,baltic,85088e47fffffff,599129265421680639
612,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,baltic,85088e73fffffff,599129265421680639
613,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,baltic,85088e0bfffffff,599129265421680639
614,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,baltic,85088e43fffffff,599129265421680639
615,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,baltic,85088e4ffffffff,599129265421680639
616,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,baltic,85088e57fffffff,599129265421680639
617,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,baltic,85088e7bfffffff,599129265421680639
103,VAASA,1049,63.0832,21.616,fi,baltic,85088997fffffff,599128943299133439
618,VAASA,1049,63.0832,21.616,fi,baltic,85088983fffffff,599128943299133439
619,VAASA,1049,63.0832,21.616,fi,baltic,85088987fffffff,599128943299133439
620,VAASA,1049,63.0832,21.616,fi,baltic,85088993fffffff,599128943299133439
621,VAASA,1049,63.0832,21.616,fi,baltic,8508f25bfffffff,599128943299133439
622,VAASA,1049,63.0832,21.616,fi,baltic,8508f24bfffffff,599128943299133439
623,VAASA,1049,63.0832,21.616,fi,baltic,85088d2ffffffff,599128943299133439
104,VARBERG,743,57.1129,12.249,se,baltic,851f218bfffffff,599526413531348991
624,VARBERG,743,57.1129,12.249,se,baltic,851f21d7fffffff,599526413531348991
625,VARBERG,743,57.1129,12.249,se,baltic,851f2113fffffff,599526413531348991
626,VARBERG,743,57.1129,12.249,se,baltic,851f218ffffffff,599526413531348991
627,VARBERG,743,57.1129,12.249,se,baltic,851f21c7fffffff,599526413531348991
628,VARBERG,743,57.1129,12.249,se,baltic,851f219bfffffff,599526413531348991
629,VARBERG,743,57.1129,12.249,se,baltic,851f2183fffffff,599526413531348991
105,VARGÖN,2993948,58.332,12.367,se,baltic,8508b41bfffffff,599131864950636543
630,VARGÖN,2993948,58.332,12.367,se,baltic,8508b4cffffffff,599131864950636543
631,VARGÖN,2993948,58.332,12.367,se,baltic,8508b413fffffff,599131864950636543
632,VARGÖN,2993948,58.332,12.367,se,baltic,8508b4c7fffffff,599131864950636543
633,VARGÖN,2993948,58.332,12.367,se,baltic,8508b40bfffffff,599131864950636543
634,VARGÖN,2993948,58.332,12.367,se,baltic,8508b457fffffff,599131864950636543
635,VARGÖN,2993948,58.332,12.367,se,baltic,8508b403fffffff,599131864950636543
106,VENTSPILS,7464,57.4783,21.51646,lv,baltic,8508934bfffffff,599129610092806143
636,VENTSPILS,7464,57.4783,21.51646,lv,baltic,851f66d7fffffff,599129610092806143
637,VENTSPILS,7464,57.4783,21.51646,lv,baltic,8508935bfffffff,599129610092806143
638,VENTSPILS,7464,57.4783,21.51646,lv,baltic,851f66d3fffffff,599129610092806143
639,VENTSPILS,7464,57.4783,21.51646,lv,baltic,8508934ffffffff,599129610092806143
640,VENTSPILS,7464,57.4783,21.51646,lv,baltic,85089343fffffff,599129610092806143
641,VENTSPILS,7464,57.4783,21.51646,lv,baltic,851f669bfffffff,599129610092806143
107,VISBY,88,57.6323,18.2823,se,baltic,850896a7fffffff,599129840947298303
642,VISBY,88,57.6323,18.2823,se,baltic,850890d3fffffff,599129840947298303
643,VISBY,88,57.6323,18.2823,se,baltic,850896b7fffffff,599129840947298303
644,VISBY,88,57.6323,18.2823,se,baltic,850890dbfffffff,599129840947298303
645,VISBY,88,57.6323,18.2823,se,baltic,850896affffffff,599129840947298303
646,VISBY,88,57.6323,18.2823,se,baltic,8508946bfffffff,599129840947298303
647,VISBY,88,57.6323,18.2823,se,baltic,850896a3fffffff,599129840947298303
108,VYBORG,9327575,60.716442,28.783328,ru,baltic,85110483fffffff,599278127914418175
648,VYBORG,9327575,60.716442,28.783328,ru,baltic,8511048bfffffff,599278127914418175
649,VYBORG,9327575,60.716442,28.783328,ru,baltic,8511049bfffffff,599278127914418175
650,VYBORG,9327575,60.716442,28.783328,ru,baltic,85110487fffffff,599278127914418175
651,VYBORG,9327575,60.716442,28.783328,ru,baltic,85110497fffffff,599278127914418175
652,VYBORG,9327575,60.716442,28.783328,ru,baltic,85110493fffffff,599278127914418175
653,VYBORG,9327575,60.716442,28.783328,ru,baltic,8511048ffffffff,599278127914418175
0,VYSOTSKI,14928,60.616,28.566,ru,baltic,8511049bfffffff,599278134356869119
0,VYSOTSKI,14928,60.616,28.566,ru,baltic,8511048bfffffff,599278134356869119
1,VYSOTSKI,14928,60.616,28.566,ru,baltic,85110483fffffff,599278134356869119
2,VYSOTSKI,14928,60.616,28.566,ru,baltic,851104d7fffffff,599278134356869119
3,VYSOTSKI,14928,60.616,28.566,ru,baltic,85110493fffffff,599278134356869119
4,VYSOTSKI,14928,60.616,28.566,ru,baltic,85112267fffffff,599278134356869119
5,VYSOTSKI,14928,60.616,28.566,ru,baltic,8511226ffffffff,599278134356869119
143,Varkaus,14173,62.3167,27.916724,fi,baltic,85112173fffffff,599280116484276223
858,Varkaus,14173,62.3167,27.916724,fi,baltic,85112163fffffff,599280116484276223
859,Varkaus,14173,62.3167,27.916724,fi,baltic,85112147fffffff,599280116484276223
860,Varkaus,14173,62.3167,27.916724,fi,baltic,85112177fffffff,599280116484276223
861,Varkaus,14173,62.3167,27.916724,fi,baltic,8511210ffffffff,599280116484276223
862,Varkaus,14173,62.3167,27.916724,fi,baltic,8511217bfffffff,599280116484276223
863,Varkaus,14173,62.3167,27.916724,fi,baltic,8511210bfffffff,599280116484276223
109,VÄNERSBORG,71121,58.3834,12.3167,se,baltic,8508b41bfffffff,599131864950636543
654,VÄNERSBORG,71121,58.3834,12.3167,se,baltic,8508b4cffffffff,599131864950636543
655,VÄNERSBORG,71121,58.3834,12.3167,se,baltic,8508b413fffffff,599131864950636543
656,VÄNERSBORG,71121,58.3834,12.3167,se,baltic,8508b4c7fffffff,599131864950636543
657,VÄNERSBORG,71121,58.3834,12.3167,se,baltic,8508b40bfffffff,599131864950636543
658,VÄNERSBORG,71121,58.3834,12.3167,se,baltic,8508b457fffffff,599131864950636543
659,VÄNERSBORG,71121,58.3834,12.3167,se,baltic,8508b403fffffff,599131864950636543
110,VÄSTERVIK,352995,57.7532,16.583,se,baltic,850894d7fffffff,599129716393246719
660,VÄSTERVIK,352995,57.7532,16.583,se,baltic,8508948bfffffff,599129716393246719
661,VÄSTERVIK,352995,57.7532,16.583,se,baltic,8508b26ffffffff,599129716393246719
662,VÄSTERVIK,352995,57.7532,16.583,se,baltic,850894c3fffffff,599129716393246719
663,VÄSTERVIK,352995,57.7532,16.583,se,baltic,850894c7fffffff,599129716393246719
664,VÄSTERVIK,352995,57.7532,16.583,se,baltic,850894d3fffffff,599129716393246719
665,VÄSTERVIK,352995,57.7532,16.583,se,baltic,8508949bfffffff,599129716393246719
111,VÄSTERÅS,90433,59.63,16.552,se,baltic,85088697fffffff,599128737140703231
666,VÄSTERÅS,90433,59.63,16.552,se,baltic,8508845bfffffff,599128737140703231
667,VÄSTERÅS,90433,59.63,16.552,se,baltic,8508b12ffffffff,599128737140703231
668,VÄSTERÅS,90433,59.63,16.552,se,baltic,85088687fffffff,599128737140703231
669,VÄSTERÅS,90433,59.63,16.552,se,baltic,85088693fffffff,599128737140703231
670,VÄSTERÅS,90433,59.63,16.552,se,baltic,8508844bfffffff,599128737140703231
671,VÄSTERÅS,90433,59.63,16.552,se,baltic,85088683fffffff,599128737140703231
133,WALLHAMN,421815,58.017,11.79573,se,baltic,8508b4dbfffffff,599131916490244095
798,WALLHAMN,421815,58.017,11.79573,se,baltic,8508b4cbfffffff,599131916490244095
799,WALLHAMN,421815,58.017,11.79573,se,baltic,851f2597fffffff,599131916490244095
800,WALLHAMN,421815,58.017,11.79573,se,baltic,8508b4d3fffffff,599131916490244095
801,WALLHAMN,421815,58.017,11.79573,se,baltic,851f25b3fffffff,599131916490244095
802,WALLHAMN,421815,58.017,11.79573,se,baltic,851f2587fffffff,599131916490244095
803,WALLHAMN,421815,58.017,11.79573,se,baltic,8508b4c3fffffff,599131916490244095
112,YSTAD,130593,55.4333243,13.83,se,baltic,851f2acbfffffff,599527049186508799
672,YSTAD,130593,55.4333243,13.83,se,baltic,851f2acffffffff,599527049186508799
673,YSTAD,130593,55.4333243,13.83,se,baltic,851f2adbfffffff,599527049186508799
674,YSTAD,130593,55.4333243,13.83,se,baltic,851f0527fffffff,599527049186508799
675,YSTAD,130593,55.4333243,13.83,se,baltic,851f2a53fffffff,599527049186508799
676,YSTAD,130593,55.4333243,13.83,se,baltic,851f0537fffffff,599527049186508799
677,YSTAD,130593,55.4333243,13.83,se,baltic,851f2ac3fffffff,599527049186508799
113,ÅHUS,89412,55.93332,14.316325,se,baltic,851f2a93fffffff,599527034154123263
678,ÅHUS,89412,55.93332,14.316325,se,baltic,851f2a83fffffff,599527034154123263
679,ÅHUS,89412,55.93332,14.316325,se,baltic,851f2e2ffffffff,599527034154123263
680,ÅHUS,89412,55.93332,14.316325,se,baltic,851f2a97fffffff,599527034154123263
681,ÅHUS,89412,55.93332,14.316325,se,baltic,851f2a9bfffffff,599527034154123263
682,ÅHUS,89412,55.93332,14.316325,se,baltic,851f2e67fffffff,599527034154123263
683,ÅHUS,89412,55.93332,14.316325,se,baltic,851f2e2bfffffff,599527034154123263
114,ÅMÅL,93251,59.05241,12.716421,se,baltic,8508b5d7fffffff,599131984135979007
684,ÅMÅL,93251,59.05241,12.716421,se,baltic,8508b5c7fffffff,599131984135979007
685,ÅMÅL,93251,59.05241,12.716421,se,baltic,8508b5d3fffffff,599131984135979007
686,ÅMÅL,93251,59.05241,12.716421,se,baltic,8508b58bfffffff,599131984135979007
687,ÅMÅL,93251,59.05241,12.716421,se,baltic,8508b5c3fffffff,599131984135979007
688,ÅMÅL,93251,59.05241,12.716421,se,baltic,8508b59bfffffff,599131984135979007
689,ÅMÅL,93251,59.05241,12.716421,se,baltic,85099b6ffffffff,599131984135979007
115,ÖREGRUND,4210,60.33421,18.45953,se,baltic,85088007fffffff,599128286169137151
690,ÖREGRUND,4210,60.33421,18.45953,se,baltic,8508800ffffffff,599128286169137151
691,ÖREGRUND,4210,60.33421,18.45953,se,baltic,8508803bfffffff,599128286169137151
692,ÖREGRUND,4210,60.33421,18.45953,se,baltic,85088017fffffff,599128286169137151
693,ÖREGRUND,4210,60.33421,18.45953,se,baltic,850880abfffffff,599128286169137151
694,ÖREGRUND,4210,60.33421,18.45953,se,baltic,85088033fffffff,599128286169137151
695,ÖREGRUND,4210,60.33421,18.45953,se,baltic,85088003fffffff,599128286169137151
116,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,baltic,8508a96ffffffff,599131131584970751
696,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,baltic,8508f6d3fffffff,599131131584970751
697,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,baltic,8508a963fffffff,599131131584970751
698,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,baltic,8508f69bfffffff,599131131584970751
699,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,baltic,8508f6d7fffffff,599131131584970751
700,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,baltic,8508a96bfffffff,599131131584970751
701,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,baltic,8508a967fffffff,599131131584970751
0,Aamshite,wfp.16923,34.15214,35.62828,lb,black,852da273fffffff,599781562506018815
1,Aamshite,wfp.16923,34.15214,35.62828,lb,black,852da20bfffffff,599781562506018815
2,Aamshite,wfp.16923,34.15214,35.62828,lb,black,852da20ffffffff,599781562506018815
3,Aamshite,wfp.16923,34.15214,35.62828,lb,black,852da27bfffffff,599781562506018815
4,Aamshite,wfp.16923,34.15214,35.62828,lb,black,852da277fffffff,599781562506018815
5,Aamshite,wfp.16923,34.15214,35.62828,lb,black,852da247fffffff,599781562506018815
6,Aamshite,wfp.16923,34.15214,35.62828,lb,black,852da263fffffff,599781562506018815
7,Aamshite Fuel Oil Port,wfp.17891,34.15434,35.63044,lb,black,852da273fffffff,599781562506018815
8,Aamshite Fuel Oil Port,wfp.17891,34.15434,35.63044,lb,black,852da20bfffffff,599781562506018815
9,Aamshite Fuel Oil Port,wfp.17891,34.15434,35.63044,lb,black,852da20ffffffff,599781562506018815
10,Aamshite Fuel Oil Port,wfp.17891,34.15434,35.63044,lb,black,852da27bfffffff,599781562506018815
11,Aamshite Fuel Oil Port,wfp.17891,34.15434,35.63044,lb,black,852da277fffffff,599781562506018815
12,Aamshite Fuel Oil Port,wfp.17891,34.15434,35.63044,lb,black,852da247fffffff,599781562506018815
13,Aamshite Fuel Oil Port,wfp.17891,34.15434,35.63044,lb,black,852da263fffffff,599781562506018815
14,Abu Qir,wfp.15978,31.32275,30.07086,eg,black,853f596bfffffff,600093203185532927
15,Abu Qir,wfp.15978,31.32275,30.07086,eg,black,853f5963fffffff,600093203185532927
16,Abu Qir,wfp.15978,31.32275,30.07086,eg,black,853f5ba7fffffff,600093203185532927
17,Abu Qir,wfp.15978,31.32275,30.07086,eg,black,853f596ffffffff,600093203185532927
18,Abu Qir,wfp.15978,31.32275,30.07086,eg,black,853e66d3fffffff,600093203185532927
19,Abu Qir,wfp.15978,31.32275,30.07086,eg,black,853f5bb7fffffff,600093203185532927
20,Abu Qir,wfp.15978,31.32275,30.07086,eg,black,853f597bfffffff,600093203185532927
21,Achladi,wfp.17639,38.89103,22.81134,gr,black,851ede63fffffff,599521798588989439
22,Achladi,wfp.17639,38.89103,22.81134,gr,black,851ede6bfffffff,599521798588989439
23,Achladi,wfp.17639,38.89103,22.81134,gr,black,851ede77fffffff,599521798588989439
24,Achladi,wfp.17639,38.89103,22.81134,gr,black,851ede7bfffffff,599521798588989439
25,Achladi,wfp.17639,38.89103,22.81134,gr,black,851ede73fffffff,599521798588989439
26,Achladi,wfp.17639,38.89103,22.81134,gr,black,851ede6ffffffff,599521798588989439
27,Achladi,wfp.17639,38.89103,22.81134,gr,black,851ede67fffffff,599521798588989439
28,Agio Theodoroi,wfp.17321,37.92756,23.14454,gr,black,851eda4ffffffff,599521518342373375
29,Agio Theodoroi,wfp.17321,37.92756,23.14454,gr,black,851eda43fffffff,599521518342373375
30,Agio Theodoroi,wfp.17321,37.92756,23.14454,gr,black,851eda7bfffffff,599521518342373375
31,Agio Theodoroi,wfp.17321,37.92756,23.14454,gr,black,851eda4bfffffff,599521518342373375
32,Agio Theodoroi,wfp.17321,37.92756,23.14454,gr,black,851eda47fffffff,599521518342373375
33,Agio Theodoroi,wfp.17321,37.92756,23.14454,gr,black,853f29b7fffffff,599521518342373375
34,Agio Theodoroi,wfp.17321,37.92756,23.14454,gr,black,853f29b3fffffff,599521518342373375
35,Ain El Mraisse _El Jisr,wfp.17550,33.90228,35.49546,lb,black,852da24ffffffff,599781552842342399
36,Ain El Mraisse _El Jisr,wfp.17550,33.90228,35.49546,lb,black,852da24bfffffff,599781552842342399
37,Ain El Mraisse _El Jisr,wfp.17550,33.90228,35.49546,lb,black,852db1b7fffffff,599781552842342399
38,Ain El Mraisse _El Jisr,wfp.17550,33.90228,35.49546,lb,black,852db1b3fffffff,599781552842342399
39,Ain El Mraisse _El Jisr,wfp.17550,33.90228,35.49546,lb,black,852da27bfffffff,599781552842342399
40,Ain El Mraisse _El Jisr,wfp.17550,33.90228,35.49546,lb,black,852da243fffffff,599781552842342399
41,Ain El Mraisse _El Jisr,wfp.17550,33.90228,35.49546,lb,black,852da247fffffff,599781552842342399
42,Ain El Mraisse _El Manara,wfp.17549,33.89853,35.4689,lb,black,852da24ffffffff,599781552842342399
43,Ain El Mraisse _El Manara,wfp.17549,33.89853,35.4689,lb,black,852da24bfffffff,599781552842342399
44,Ain El Mraisse _El Manara,wfp.17549,33.89853,35.4689,lb,black,852db1b7fffffff,599781552842342399
45,Ain El Mraisse _El Manara,wfp.17549,33.89853,35.4689,lb,black,852db1b3fffffff,599781552842342399
46,Ain El Mraisse _El Manara,wfp.17549,33.89853,35.4689,lb,black,852da27bfffffff,599781552842342399
47,Ain El Mraisse _El Manara,wfp.17549,33.89853,35.4689,lb,black,852da243fffffff,599781552842342399
48,Ain El Mraisse _El Manara,wfp.17549,33.89853,35.4689,lb,black,852da247fffffff,599781552842342399
49,Akdeniz,wfp.17383,36.83469,30.6047,tr,black,853f6e37fffffff,600094632335900671
50,Akdeniz,wfp.17383,36.83469,30.6047,tr,black,853f68cbfffffff,600094632335900671
51,Akdeniz,wfp.17383,36.83469,30.6047,tr,black,853f6eaffffffff,600094632335900671
52,Akdeniz,wfp.17383,36.83469,30.6047,tr,black,853f68dbfffffff,600094632335900671
53,Akdeniz,wfp.17383,36.83469,30.6047,tr,black,853f6e27fffffff,600094632335900671
54,Akdeniz,wfp.17383,36.83469,30.6047,tr,black,853f6e33fffffff,600094632335900671
55,Akdeniz,wfp.17383,36.83469,30.6047,tr,black,853f6e23fffffff,600094632335900671
56,Akrotiri,wfp.14569,34.57054,33.03232,UNKNOWN,black,853f4d33fffffff,600092363519426559
57,Akrotiri,wfp.14569,34.57054,33.03232,UNKNOWN,black,853f4d3bfffffff,600092363519426559
58,Akrotiri,wfp.14569,34.57054,33.03232,UNKNOWN,black,853f4d23fffffff,600092363519426559
59,Akrotiri,wfp.14569,34.57054,33.03232,UNKNOWN,black,853f4dabfffffff,600092363519426559
60,Akrotiri,wfp.14569,34.57054,33.03232,UNKNOWN,black,853f4d37fffffff,600092363519426559
61,Akrotiri,wfp.14569,34.57054,33.03232,UNKNOWN,black,853f4d07fffffff,600092363519426559
62,Akrotiri,wfp.14569,34.57054,33.03232,UNKNOWN,black,853f4daffffffff,600092363519426559
63,Alanya,wfp.15429,36.53688,31.99813,tr,black,853f6823fffffff,600094214650331135
64,Alanya,wfp.15429,36.53688,31.99813,tr,black,853f682bfffffff,600094214650331135
65,Alanya,wfp.15429,36.53688,31.99813,tr,black,853f6837fffffff,600094214650331135
66,Alanya,wfp.15429,36.53688,31.99813,tr,black,853f683bfffffff,600094214650331135
67,Alanya,wfp.15429,36.53688,31.99813,tr,black,853f682ffffffff,600094214650331135
68,Alanya,wfp.15429,36.53688,31.99813,tr,black,853f6833fffffff,600094214650331135
69,Alanya,wfp.15429,36.53688,31.99813,tr,black,853f6827fffffff,600094214650331135
70,Alexandria,wfp.16270,31.19534,29.88146,eg,black,853f5bb7fffffff,600093361025581055
71,Alexandria,wfp.16270,31.19534,29.88146,eg,black,853f594ffffffff,600093361025581055
72,Alexandria,wfp.16270,31.19534,29.88146,eg,black,853f5ba3fffffff,600093361025581055
73,Alexandria,wfp.16270,31.19534,29.88146,eg,black,853f5bb3fffffff,600093361025581055
74,Alexandria,wfp.16270,31.19534,29.88146,eg,black,853f5ba7fffffff,600093361025581055
75,Alexandria,wfp.16270,31.19534,29.88146,eg,black,853f596bfffffff,600093361025581055
